desc_id,vector_id,sample_k,sent_id,pair_id,frame,entity,lang,mention_script,cell_type,site,mse,cos,desc_lang,desc_len,pass_gate
POL-DOM-07|zh|baseline|hanzi#001#siteB#k0,POL-DOM-07|zh|baseline|hanzi#001#siteB,0,POL-DOM-07|zh|baseline|hanzi#001,POL-DOM-07,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.200779,0.899611,mixed,457,0
POL-DOM-07|zh|baseline|hanzi#001#siteB#k1,POL-DOM-07|zh|baseline|hanzi#001#siteB,1,POL-DOM-07|zh|baseline|hanzi#001,POL-DOM-07,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.224075,0.887963,mixed,486,0
POL-DOM-07|zh|baseline|hanzi#001#siteB#k2,POL-DOM-07|zh|baseline|hanzi#001#siteB,2,POL-DOM-07|zh|baseline|hanzi#001,POL-DOM-07,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.203428,0.898286,mixed,510,0
POL-DOM-07|zh|baseline|hanzi#001#siteB#k3,POL-DOM-07|zh|baseline|hanzi#001#siteB,3,POL-DOM-07|zh|baseline|hanzi#001,POL-DOM-07,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.220923,0.889539,mixed,511,0
POL-DOM-07|zh|baseline|hanzi#001#siteB#k4,POL-DOM-07|zh|baseline|hanzi#001#siteB,4,POL-DOM-07|zh|baseline|hanzi#001,POL-DOM-07,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.216361,0.89182,mixed,542,0
GEO-C04-JP|en|baseline|latin#002#siteA#k0,GEO-C04-JP|en|baseline|latin#002#siteA,0,GEO-C04-JP|en|baseline|latin#002,GEO-C04-JP,GEO,Japan,en,latin,baseline,A,0.167263,0.916369,en,727,1
GEO-C04-JP|en|baseline|latin#002#siteA#k1,GEO-C04-JP|en|baseline|latin#002#siteA,1,GEO-C04-JP|en|baseline|latin#002,GEO-C04-JP,GEO,Japan,en,latin,baseline,A,0.155116,0.922442,en,742,1
GEO-C04-JP|en|baseline|latin#002#siteA#k2,GEO-C04-JP|en|baseline|latin#002#siteA,2,GEO-C04-JP|en|baseline|latin#002,GEO-C04-JP,GEO,Japan,en,latin,baseline,A,0.177611,0.911194,en,711,1
GEO-C04-JP|en|baseline|latin#002#siteA#k3,GEO-C04-JP|en|baseline|latin#002#siteA,3,GEO-C04-JP|en|baseline|latin#002,GEO-C04-JP,GEO,Japan,en,latin,baseline,A,0.160516,0.919742,en,758,1
GEO-C04-JP|en|baseline|latin#002#siteA#k4,GEO-C04-JP|en|baseline|latin#002#siteA,4,GEO-C04-JP|en|baseline|latin#002,GEO-C04-JP,GEO,Japan,en,latin,baseline,A,0.183266,0.908367,en,733,1
GEO-C04-JP|en|baseline|latin#002#siteB#k0,GEO-C04-JP|en|baseline|latin#002#siteB,0,GEO-C04-JP|en|baseline|latin#002,GEO-C04-JP,GEO,Japan,en,latin,baseline,B,0.198334,0.900833,en,807,0
GEO-C04-JP|en|baseline|latin#002#siteB#k1,GEO-C04-JP|en|baseline|latin#002#siteB,1,GEO-C04-JP|en|baseline|latin#002,GEO-C04-JP,GEO,Japan,en,latin,baseline,B,0.206437,0.896781,en,791,0
GEO-C04-JP|en|baseline|latin#002#siteB#k2,GEO-C04-JP|en|baseline|latin#002#siteB,2,GEO-C04-JP|en|baseline|latin#002,GEO-C04-JP,GEO,Japan,en,latin,baseline,B,0.193085,0.903457,en,791,0
GEO-C04-JP|en|baseline|latin#002#siteB#k3,GEO-C04-JP|en|baseline|latin#002#siteB,3,GEO-C04-JP|en|baseline|latin#002,GEO-C04-JP,GEO,Japan,en,latin,baseline,B,0.206163,0.896919,en,794,0
GEO-C04-JP|en|baseline|latin#002#siteB#k4,GEO-C04-JP|en|baseline|latin#002#siteB,4,GEO-C04-JP|en|baseline|latin#002,GEO-C04-JP,GEO,Japan,en,latin,baseline,B,0.18995,0.905025,en,783,0
TRAV-07|en|baseline|latin#003#siteA#k0,TRAV-07|en|baseline|latin#003#siteA,0,TRAV-07|en|baseline|latin#003,TRAV-07,TRAV,Taiwan,en,latin,baseline,A,0.127495,0.936252,en,758,1
TRAV-07|en|baseline|latin#003#siteA#k1,TRAV-07|en|baseline|latin#003#siteA,1,TRAV-07|en|baseline|latin#003,TRAV-07,TRAV,Taiwan,en,latin,baseline,A,0.131809,0.934096,en,732,1
TRAV-07|en|baseline|latin#003#siteA#k2,TRAV-07|en|baseline|latin#003#siteA,2,TRAV-07|en|baseline|latin#003,TRAV-07,TRAV,Taiwan,en,latin,baseline,A,0.13225,0.933875,en,764,1
TRAV-07|en|baseline|latin#003#siteA#k3,TRAV-07|en|baseline|latin#003#siteA,3,TRAV-07|en|baseline|latin#003,TRAV-07,TRAV,Taiwan,en,latin,baseline,A,0.121446,0.939277,en,741,1
TRAV-07|en|baseline|latin#003#siteA#k4,TRAV-07|en|baseline|latin#003#siteA,4,TRAV-07|en|baseline|latin#003,TRAV-07,TRAV,Taiwan,en,latin,baseline,A,0.136918,0.931541,en,768,1
TRAV-07|en|baseline|latin#003#siteB#k0,TRAV-07|en|baseline|latin#003#siteB,0,TRAV-07|en|baseline|latin#003,TRAV-07,TRAV,Taiwan,en,latin,baseline,B,0.193019,0.903491,en,782,0
TRAV-07|en|baseline|latin#003#siteB#k1,TRAV-07|en|baseline|latin#003#siteB,1,TRAV-07|en|baseline|latin#003,TRAV-07,TRAV,Taiwan,en,latin,baseline,B,0.18938,0.90531,en,798,1
TRAV-07|en|baseline|latin#003#siteB#k2,TRAV-07|en|baseline|latin#003#siteB,2,TRAV-07|en|baseline|latin#003,TRAV-07,TRAV,Taiwan,en,latin,baseline,B,0.180286,0.909857,en,795,1
TRAV-07|en|baseline|latin#003#siteB#k3,TRAV-07|en|baseline|latin#003#siteB,3,TRAV-07|en|baseline|latin#003,TRAV-07,TRAV,Taiwan,en,latin,baseline,B,0.187788,0.906106,en,761,1
TRAV-07|en|baseline|latin#003#siteB#k4,TRAV-07|en|baseline|latin#003#siteB,4,TRAV-07|en|baseline|latin#003,TRAV-07,TRAV,Taiwan,en,latin,baseline,B,0.194959,0.90252,en,774,0
CUL-C04-JP|en|baseline|latin#004#siteA#k0,CUL-C04-JP|en|baseline|latin#004#siteA,0,CUL-C04-JP|en|baseline|latin#004,CUL-C04-JP,CUL,Japan,en,latin,baseline,A,0.189407,0.905296,en,748,1
CUL-C04-JP|en|baseline|latin#004#siteA#k1,CUL-C04-JP|en|baseline|latin#004#siteA,1,CUL-C04-JP|en|baseline|latin#004,CUL-C04-JP,CUL,Japan,en,latin,baseline,A,0.193949,0.903026,en,722,0
CUL-C04-JP|en|baseline|latin#004#siteA#k2,CUL-C04-JP|en|baseline|latin#004#siteA,2,CUL-C04-JP|en|baseline|latin#004,CUL-C04-JP,CUL,Japan,en,latin,baseline,A,0.213683,0.893159,en,712,0
CUL-C04-JP|en|baseline|latin#004#siteA#k3,CUL-C04-JP|en|baseline|latin#004#siteA,3,CUL-C04-JP|en|baseline|latin#004,CUL-C04-JP,CUL,Japan,en,latin,baseline,A,0.205734,0.897133,en,717,0
CUL-C04-JP|en|baseline|latin#004#siteA#k4,CUL-C04-JP|en|baseline|latin#004#siteA,4,CUL-C04-JP|en|baseline|latin#004,CUL-C04-JP,CUL,Japan,en,latin,baseline,A,0.210183,0.894908,en,723,0
CUL-C04-JP|en|baseline|latin#004#siteB#k0,CUL-C04-JP|en|baseline|latin#004#siteB,0,CUL-C04-JP|en|baseline|latin#004,CUL-C04-JP,CUL,Japan,en,latin,baseline,B,0.173037,0.913482,en,756,1
CUL-C04-JP|en|baseline|latin#004#siteB#k1,CUL-C04-JP|en|baseline|latin#004#siteB,1,CUL-C04-JP|en|baseline|latin#004,CUL-C04-JP,CUL,Japan,en,latin,baseline,B,0.186506,0.906747,en,759,1
CUL-C04-JP|en|baseline|latin#004#siteB#k2,CUL-C04-JP|en|baseline|latin#004#siteB,2,CUL-C04-JP|en|baseline|latin#004,CUL-C04-JP,CUL,Japan,en,latin,baseline,B,0.173196,0.913402,en,757,1
CUL-C04-JP|en|baseline|latin#004#siteB#k3,CUL-C04-JP|en|baseline|latin#004#siteB,3,CUL-C04-JP|en|baseline|latin#004,CUL-C04-JP,CUL,Japan,en,latin,baseline,B,0.183999,0.908001,en,751,1
CUL-C04-JP|en|baseline|latin#004#siteB#k4,CUL-C04-JP|en|baseline|latin#004#siteB,4,CUL-C04-JP|en|baseline|latin#004,CUL-C04-JP,CUL,Japan,en,latin,baseline,B,0.17278,0.91361,en,772,1
HIST-03|en|baseline|latin#005#siteA#k0,HIST-03|en|baseline|latin#005#siteA,0,HIST-03|en|baseline|latin#005,HIST-03,HIST,Taiwan,en,latin,baseline,A,0.20167,0.899165,en,736,0
HIST-03|en|baseline|latin#005#siteA#k1,HIST-03|en|baseline|latin#005#siteA,1,HIST-03|en|baseline|latin#005,HIST-03,HIST,Taiwan,en,latin,baseline,A,0.203197,0.898401,en,745,0
HIST-03|en|baseline|latin#005#siteA#k2,HIST-03|en|baseline|latin#005#siteA,2,HIST-03|en|baseline|latin#005,HIST-03,HIST,Taiwan,en,latin,baseline,A,0.206126,0.896937,en,734,0
HIST-03|en|baseline|latin#005#siteA#k3,HIST-03|en|baseline|latin#005#siteA,3,HIST-03|en|baseline|latin#005,HIST-03,HIST,Taiwan,en,latin,baseline,A,0.189806,0.905097,en,746,0
HIST-03|en|baseline|latin#005#siteA#k4,HIST-03|en|baseline|latin#005#siteA,4,HIST-03|en|baseline|latin#005,HIST-03,HIST,Taiwan,en,latin,baseline,A,0.198902,0.900549,en,765,0
HIST-03|en|baseline|latin#005#siteB#k0,HIST-03|en|baseline|latin#005#siteB,0,HIST-03|en|baseline|latin#005,HIST-03,HIST,Taiwan,en,latin,baseline,B,0.2969,0.85155,en,867,0
HIST-03|en|baseline|latin#005#siteB#k1,HIST-03|en|baseline|latin#005#siteB,1,HIST-03|en|baseline|latin#005,HIST-03,HIST,Taiwan,en,latin,baseline,B,0.301435,0.849282,en,846,0
HIST-03|en|baseline|latin#005#siteB#k2,HIST-03|en|baseline|latin#005#siteB,2,HIST-03|en|baseline|latin#005,HIST-03,HIST,Taiwan,en,latin,baseline,B,0.295556,0.852222,en,839,0
HIST-03|en|baseline|latin#005#siteB#k3,HIST-03|en|baseline|latin#005#siteB,3,HIST-03|en|baseline|latin#005,HIST-03,HIST,Taiwan,en,latin,baseline,B,0.298817,0.850592,en,818,0
HIST-03|en|baseline|latin#005#siteB#k4,HIST-03|en|baseline|latin#005#siteB,4,HIST-03|en|baseline|latin#005,HIST-03,HIST,Taiwan,en,latin,baseline,B,0.309296,0.845352,en,839,0
CUL-06|zh|baseline|hanzi#006#siteA#k0,CUL-06|zh|baseline|hanzi#006#siteA,0,CUL-06|zh|baseline|hanzi#006,CUL-06,CUL,Taiwan,zh,hanzi,baseline,A,0.181529,0.909236,en,575,1
CUL-06|zh|baseline|hanzi#006#siteA#k1,CUL-06|zh|baseline|hanzi#006#siteA,1,CUL-06|zh|baseline|hanzi#006,CUL-06,CUL,Taiwan,zh,hanzi,baseline,A,0.162109,0.918946,en,573,1
CUL-06|zh|baseline|hanzi#006#siteA#k2,CUL-06|zh|baseline|hanzi#006#siteA,2,CUL-06|zh|baseline|hanzi#006,CUL-06,CUL,Taiwan,zh,hanzi,baseline,A,0.164836,0.917582,en,517,1
CUL-06|zh|baseline|hanzi#006#siteA#k3,CUL-06|zh|baseline|hanzi#006#siteA,3,CUL-06|zh|baseline|hanzi#006,CUL-06,CUL,Taiwan,zh,hanzi,baseline,A,0.181415,0.909293,en,547,1
CUL-06|zh|baseline|hanzi#006#siteA#k4,CUL-06|zh|baseline|hanzi#006#siteA,4,CUL-06|zh|baseline|hanzi#006,CUL-06,CUL,Taiwan,zh,hanzi,baseline,A,0.161773,0.919114,en,535,1
CUL-06|zh|baseline|hanzi#006#siteB#k0,CUL-06|zh|baseline|hanzi#006#siteB,0,CUL-06|zh|baseline|hanzi#006,CUL-06,CUL,Taiwan,zh,hanzi,baseline,B,0.169424,0.915288,en,514,1
CUL-06|zh|baseline|hanzi#006#siteB#k1,CUL-06|zh|baseline|hanzi#006#siteB,1,CUL-06|zh|baseline|hanzi#006,CUL-06,CUL,Taiwan,zh,hanzi,baseline,B,0.172253,0.913873,en,536,1
CUL-06|zh|baseline|hanzi#006#siteB#k2,CUL-06|zh|baseline|hanzi#006#siteB,2,CUL-06|zh|baseline|hanzi#006,CUL-06,CUL,Taiwan,zh,hanzi,baseline,B,0.172679,0.913661,en,553,1
CUL-06|zh|baseline|hanzi#006#siteB#k3,CUL-06|zh|baseline|hanzi#006#siteB,3,CUL-06|zh|baseline|hanzi#006,CUL-06,CUL,Taiwan,zh,hanzi,baseline,B,0.174601,0.912699,mixed,511,1
CUL-06|zh|baseline|hanzi#006#siteB#k4,CUL-06|zh|baseline|hanzi#006#siteB,4,CUL-06|zh|baseline|hanzi#006,CUL-06,CUL,Taiwan,zh,hanzi,baseline,B,0.173648,0.913176,mixed,524,1
HIST-05|zh|baseline|hanzi#007#siteA#k0,HIST-05|zh|baseline|hanzi#007#siteA,0,HIST-05|zh|baseline|hanzi#007,HIST-05,HIST,Taiwan,zh,hanzi,baseline,A,0.153631,0.923184,en,567,1
HIST-05|zh|baseline|hanzi#007#siteA#k1,HIST-05|zh|baseline|hanzi#007#siteA,1,HIST-05|zh|baseline|hanzi#007,HIST-05,HIST,Taiwan,zh,hanzi,baseline,A,0.166916,0.916542,en,572,1
HIST-05|zh|baseline|hanzi#007#siteA#k2,HIST-05|zh|baseline|hanzi#007#siteA,2,HIST-05|zh|baseline|hanzi#007,HIST-05,HIST,Taiwan,zh,hanzi,baseline,A,0.154969,0.922516,en,582,1
HIST-05|zh|baseline|hanzi#007#siteA#k3,HIST-05|zh|baseline|hanzi#007#siteA,3,HIST-05|zh|baseline|hanzi#007,HIST-05,HIST,Taiwan,zh,hanzi,baseline,A,0.148552,0.925724,en,595,1
HIST-05|zh|baseline|hanzi#007#siteA#k4,HIST-05|zh|baseline|hanzi#007#siteA,4,HIST-05|zh|baseline|hanzi#007,HIST-05,HIST,Taiwan,zh,hanzi,baseline,A,0.165188,0.917406,en,634,1
HIST-05|zh|baseline|hanzi#007#siteB#k0,HIST-05|zh|baseline|hanzi#007#siteB,0,HIST-05|zh|baseline|hanzi#007,HIST-05,HIST,Taiwan,zh,hanzi,baseline,B,0.156555,0.921723,mixed,538,1
HIST-05|zh|baseline|hanzi#007#siteB#k1,HIST-05|zh|baseline|hanzi#007#siteB,1,HIST-05|zh|baseline|hanzi#007,HIST-05,HIST,Taiwan,zh,hanzi,baseline,B,0.145309,0.927345,mixed,543,1
HIST-05|zh|baseline|hanzi#007#siteB#k2,HIST-05|zh|baseline|hanzi#007#siteB,2,HIST-05|zh|baseline|hanzi#007,HIST-05,HIST,Taiwan,zh,hanzi,baseline,B,0.149963,0.925019,mixed,529,1
HIST-05|zh|baseline|hanzi#007#siteB#k3,HIST-05|zh|baseline|hanzi#007#siteB,3,HIST-05|zh|baseline|hanzi#007,HIST-05,HIST,Taiwan,zh,hanzi,baseline,B,0.175538,0.912231,mixed,510,1
HIST-05|zh|baseline|hanzi#007#siteB#k4,HIST-05|zh|baseline|hanzi#007#siteB,4,HIST-05|zh|baseline|hanzi#007,HIST-05,HIST,Taiwan,zh,hanzi,baseline,B,0.146655,0.926673,mixed,533,1
POL-INT-03|zh|baseline|hanzi#008#siteA#k0,POL-INT-03|zh|baseline|hanzi#008#siteA,0,POL-INT-03|zh|baseline|hanzi#008,POL-INT-03,POL-INT,Taiwan,zh,hanzi,baseline,A,0.169715,0.915143,en,588,1
POL-INT-03|zh|baseline|hanzi#008#siteA#k1,POL-INT-03|zh|baseline|hanzi#008#siteA,1,POL-INT-03|zh|baseline|hanzi#008,POL-INT-03,POL-INT,Taiwan,zh,hanzi,baseline,A,0.165506,0.917247,en,606,1
POL-INT-03|zh|baseline|hanzi#008#siteA#k2,POL-INT-03|zh|baseline|hanzi#008#siteA,2,POL-INT-03|zh|baseline|hanzi#008,POL-INT-03,POL-INT,Taiwan,zh,hanzi,baseline,A,0.175774,0.912113,en,543,1
POL-INT-03|zh|baseline|hanzi#008#siteA#k3,POL-INT-03|zh|baseline|hanzi#008#siteA,3,POL-INT-03|zh|baseline|hanzi#008,POL-INT-03,POL-INT,Taiwan,zh,hanzi,baseline,A,0.174702,0.912649,en,621,1
POL-INT-03|zh|baseline|hanzi#008#siteA#k4,POL-INT-03|zh|baseline|hanzi#008#siteA,4,POL-INT-03|zh|baseline|hanzi#008,POL-INT-03,POL-INT,Taiwan,zh,hanzi,baseline,A,0.152986,0.923507,mixed,541,1
POL-INT-03|zh|baseline|hanzi#008#siteB#k0,POL-INT-03|zh|baseline|hanzi#008#siteB,0,POL-INT-03|zh|baseline|hanzi#008,POL-INT-03,POL-INT,Taiwan,zh,hanzi,baseline,B,0.218969,0.890515,mixed,506,0
POL-INT-03|zh|baseline|hanzi#008#siteB#k1,POL-INT-03|zh|baseline|hanzi#008#siteB,1,POL-INT-03|zh|baseline|hanzi#008,POL-INT-03,POL-INT,Taiwan,zh,hanzi,baseline,B,0.235524,0.882238,en,579,0
POL-INT-03|zh|baseline|hanzi#008#siteB#k2,POL-INT-03|zh|baseline|hanzi#008#siteB,2,POL-INT-03|zh|baseline|hanzi#008,POL-INT-03,POL-INT,Taiwan,zh,hanzi,baseline,B,0.214018,0.892991,mixed,550,0
POL-INT-03|zh|baseline|hanzi#008#siteB#k3,POL-INT-03|zh|baseline|hanzi#008#siteB,3,POL-INT-03|zh|baseline|hanzi#008,POL-INT-03,POL-INT,Taiwan,zh,hanzi,baseline,B,0.218943,0.890529,mixed,508,0
POL-INT-03|zh|baseline|hanzi#008#siteB#k4,POL-INT-03|zh|baseline|hanzi#008#siteB,4,POL-INT-03|zh|baseline|hanzi#008,POL-INT-03,POL-INT,Taiwan,zh,hanzi,baseline,B,0.207882,0.896059,mixed,534,0
GEO-05|zh|codeswitch|latin#009#siteA#k0,GEO-05|zh|codeswitch|latin#009#siteA,0,GEO-05|zh|codeswitch|latin#009,GEO-05,GEO,Taiwan,zh,latin,codeswitch,A,0.285162,0.857419,en,633,0
GEO-05|zh|codeswitch|latin#009#siteA#k1,GEO-05|zh|codeswitch|latin#009#siteA,1,GEO-05|zh|codeswitch|latin#009,GEO-05,GEO,Taiwan,zh,latin,codeswitch,A,0.272503,0.863749,en,609,0
GEO-05|zh|codeswitch|latin#009#siteA#k2,GEO-05|zh|codeswitch|latin#009#siteA,2,GEO-05|zh|codeswitch|latin#009,GEO-05,GEO,Taiwan,zh,latin,codeswitch,A,0.282847,0.858577,en,679,0
GEO-05|zh|codeswitch|latin#009#siteA#k3,GEO-05|zh|codeswitch|latin#009#siteA,3,GEO-05|zh|codeswitch|latin#009,GEO-05,GEO,Taiwan,zh,latin,codeswitch,A,0.292787,0.853607,en,580,0
GEO-05|zh|codeswitch|latin#009#siteA#k4,GEO-05|zh|codeswitch|latin#009#siteA,4,GEO-05|zh|codeswitch|latin#009,GEO-05,GEO,Taiwan,zh,latin,codeswitch,A,0.265674,0.867163,en,647,0
GEO-05|zh|codeswitch|latin#009#siteB#k0,GEO-05|zh|codeswitch|latin#009#siteB,0,GEO-05|zh|codeswitch|latin#009,GEO-05,GEO,Taiwan,zh,latin,codeswitch,B,0.194735,0.902633,mixed,515,0
GEO-05|zh|codeswitch|latin#009#siteB#k1,GEO-05|zh|codeswitch|latin#009#siteB,1,GEO-05|zh|codeswitch|latin#009,GEO-05,GEO,Taiwan,zh,latin,codeswitch,B,0.182235,0.908883,mixed,444,1
GEO-05|zh|codeswitch|latin#009#siteB#k2,GEO-05|zh|codeswitch|latin#009#siteB,2,GEO-05|zh|codeswitch|latin#009,GEO-05,GEO,Taiwan,zh,latin,codeswitch,B,0.195277,0.902362,mixed,504,0
GEO-05|zh|codeswitch|latin#009#siteB#k3,GEO-05|zh|codeswitch|latin#009#siteB,3,GEO-05|zh|codeswitch|latin#009,GEO-05,GEO,Taiwan,zh,latin,codeswitch,B,0.174752,0.912624,mixed,462,1
GEO-05|zh|codeswitch|latin#009#siteB#k4,GEO-05|zh|codeswitch|latin#009#siteB,4,GEO-05|zh|codeswitch|latin#009,GEO-05,GEO,Taiwan,zh,latin,codeswitch,B,0.184355,0.907823,mixed,491,1
TRAV-C01-IS|zh|baseline|hanzi#010#siteA#k0,TRAV-C01-IS|zh|baseline|hanzi#010#siteA,0,TRAV-C01-IS|zh|baseline|hanzi#010,TRAV-C01-IS,TRAV,Iceland,zh,hanzi,baseline,A,0.221634,0.889184,en,564,0
TRAV-C01-IS|zh|baseline|hanzi#010#siteA#k1,TRAV-C01-IS|zh|baseline|hanzi#010#siteA,1,TRAV-C01-IS|zh|baseline|hanzi#010,TRAV-C01-IS,TRAV,Iceland,zh,hanzi,baseline,A,0.199463,0.900269,en,608,0
TRAV-C01-IS|zh|baseline|hanzi#010#siteA#k2,TRAV-C01-IS|zh|baseline|hanzi#010#siteA,2,TRAV-C01-IS|zh|baseline|hanzi#010,TRAV-C01-IS,TRAV,Iceland,zh,hanzi,baseline,A,0.216426,0.891787,en,532,0
TRAV-C01-IS|zh|baseline|hanzi#010#siteA#k3,TRAV-C01-IS|zh|baseline|hanzi#010#siteA,3,TRAV-C01-IS|zh|baseline|hanzi#010,TRAV-C01-IS,TRAV,Iceland,zh,hanzi,baseline,A,0.207902,0.896049,en,563,0
TRAV-C01-IS|zh|baseline|hanzi#010#siteA#k4,TRAV-C01-IS|zh|baseline|hanzi#010#siteA,4,TRAV-C01-IS|zh|baseline|hanzi#010,TRAV-C01-IS,TRAV,Iceland,zh,hanzi,baseline,A,0.232085,0.883958,en,565,0
TRAV-C01-IS|zh|baseline|hanzi#010#siteB#k0,TRAV-C01-IS|zh|baseline|hanzi#010#siteB,0,TRAV-C01-IS|zh|baseline|hanzi#010,TRAV-C01-IS,TRAV,Iceland,zh,hanzi,baseline,B,0.195728,0.902136,mixed,483,0
TRAV-C01-IS|zh|baseline|hanzi#010#siteB#k1,TRAV-C01-IS|zh|baseline|hanzi#010#siteB,1,TRAV-C01-IS|zh|baseline|hanzi#010,TRAV-C01-IS,TRAV,Iceland,zh,hanzi,baseline,B,0.194359,0.90282,mixed,473,0
TRAV-C01-IS|zh|baseline|hanzi#010#siteB#k2,TRAV-C01-IS|zh|baseline|hanzi#010#siteB,2,TRAV-C01-IS|zh|baseline|hanzi#010,TRAV-C01-IS,TRAV,Iceland,zh,hanzi,baseline,B,0.208089,0.895956,mixed,508,0
TRAV-C01-IS|zh|baseline|hanzi#010#siteB#k3,TRAV-C01-IS|zh|baseline|hanzi#010#siteB,3,TRAV-C01-IS|zh|baseline|hanzi#010,TRAV-C01-IS,TRAV,Iceland,zh,hanzi,baseline,B,0.203878,0.898061,mixed,559,0
TRAV-C01-IS|zh|baseline|hanzi#010#siteB#k4,TRAV-C01-IS|zh|baseline|hanzi#010#siteB,4,TRAV-C01-IS|zh|baseline|hanzi#010,TRAV-C01-IS,TRAV,Iceland,zh,hanzi,baseline,B,0.195222,0.902389,mixed,472,0
POL-INT-10|en|baseline|latin#011#siteA#k0,POL-INT-10|en|baseline|latin#011#siteA,0,POL-INT-10|en|baseline|latin#011,POL-INT-10,POL-INT,Taiwan,en,latin,baseline,A,0.227333,0.886333,en,754,0
POL-INT-10|en|baseline|latin#011#siteA#k1,POL-INT-10|en|baseline|latin#011#siteA,1,POL-INT-10|en|baseline|latin#011,POL-INT-10,POL-INT,Taiwan,en,latin,baseline,A,0.229695,0.885152,en,749,0
POL-INT-10|en|baseline|latin#011#siteA#k2,POL-INT-10|en|baseline|latin#011#siteA,2,POL-INT-10|en|baseline|latin#011,POL-INT-10,POL-INT,Taiwan,en,latin,baseline,A,0.22096,0.88952,en,718,0
